row_ID,mz_rt,mz,rt,40TT_10M2_neq_16,FreshJuice1_neq_24,FreshJuice3_neg_64,40TT_10M5_neg_40,40TT_10M4_neg_26,FreshJuice4_neg_38,FreshJuice6_neg_45,FreshJuice5_neg_73,40TT_10M6_neg_72,40TT_10M3_neg_46,FreshJuice2_neg_54,MEF_SS6_neg_75,MEF_SS4_neg_68,MEF_SS1_neg_56,MEF_SS2_neg_34,MEF_SS3_neg_52,MEF1_neg_41,MEF2_neg_60,QC11_neg_78,QC4_neg_28,QC10_neg_74,QC2_neg_13,MEF4_neg_29,MEF5_neg_50,MEF3_neg_44,QC9_neg_67,QC5_neg_35,QC6_neg_43,QC3_neq_20,QC7_neg_51,QC8_neg_59,QC12_neg_79,QC1_neg_12
3440,653.1245_2.7234,653.1244564,2.7233927000000002,7942.9453,6926.282,6930.205,7697.6416,6997.319,8799.658,7381.476,6455.077,7031.671,8351.21,7714.038,6488.609,6709.969,5391.624,6329.723,7614.7905,6156.19,5354.1235,7076.8755,6621.4785,5934.4785,7476.1,7784.893,7687.204,7869.544,6184.2026,8874.576,6238.9253,8069.541,7552.7017,6209.216,6792.8286,7614.407
3852,653.147_3.0622,653.1470303,3.0622144,8848.324,7377.892,7771.124,8504.5,8596.092,7302.3604,7773.642,6376.9287,7520.9194,8718.072,7386.355,6145.075,6578.6934,6408.3633,6118.1064,5870.3716,6742.124,8079.061,7868.7046,7177.2437,9090.1875,10264.208,8196.423,7944.9067,6896.558,8362.843,7412.7393,8104.691,8107.0376,10669.031,8115.2417,9363.511,7118.01
2601,655.1119_2.2766,655.1118964,2.2765753,2161.4207,2836.4775,2636.9001,2349.6235,2048.0996,3380.5435,1583.1359,4160.115,3132.5347,1382.16,2840.8958,6752.398,6159.641,10666.019,8763.319,6097.3906,7174.923,8631.81,2719.0999,3058.0208,3176.8386,2568.0247,6327.822,4864.1533,6163.037,2730.9238,2750.861,2827.3135,2544.9443,2649.2976,2936.4297,2771.2222,2957.0774
2294,657.0559_2.0373,657.0558988,2.0372894,7090.6714,3896.2156,2953.5295,8755.206,7845.643,3673.1975,3576.9673,3100.329,10602.515,7903.648,3232.1455,2463.0547,3110.041,6720.893,3685.4814,2310.4111,2524.5176,5229.034,6346.1855,6571.35,5432.9507,6895.454,4223.408,5711.119,4612.1123,7150.238,5669.206,6152.791,7884.5312,6867.4946,7651.708,6687.9463,8552.745
3189,657.1743_2.5186,657.1743173,2.5186377,24434.275,35106.277,29449.055,24168.389,24651.006,31956.375,30825.5,32315.604,25244.74,23645.002,35355.52,11234.569,8326.848,6896.965,8994.507,9342.502,15107.788,21345.223,24097.09,22383.424,19478.166,25173.645,19714.96,19084.396,21865.59,23620.715,22296.488,20270.09,25448.393,20583,25177.758,21871.268,23430.41
3193,657.6761_2.5197,657.676061,2.519681,15856.474,24663.078,20513.982,15102.28,16111.616,23243.035,17865.312,20024.547,18847.12,18326.424,21324.965,5911.742,6483.8857,4895.2812,6438.1265,6644.235,8934.696,15307.052,15715.916,13724.059,14782.924,16980.855,12935.876,15149.771,15483.879,16570.62,12230.345,13160.664,19409.408,13055.117,14838.511,13757.398,17630.441
2313,658.1563_2.0498,658.1562532,2.0498056,617675.06,1058707.5,1125184.9,630813.2,670911.06,1123060.4,1113414,1089601.1,676385.06,667473.94,1082063.5,287575.1,308946.2,302194.12,318257.16,311295.66,406178.47,520848.53,632085.5,629520.7,637611.1,584187.5,611129.8,606329.7,641800.2,588695.94,639956.1,625357.6,600607.4,646837.44,621912.44,630110.4,576816.6
3431,658.1621_2.723,658.1620924,2.7230458,61770.355,66265.07,63321.89,45541.566,55983.406,60354.32,56782.816,60117.703,54126.64,54136.3,58510.23,45884.56,45045.902,24211.17,38391.76,43836.492,34823.56,46847.043,52164.316,54923.254,47546.008,60861.473,43667.957,45052.875,42735.832,58926.344,46207.836,49575.957,56300.43,49483.434,53560.953,57572.234,48668.86
2465,658.1747_2.173,658.1746676,2.1729796,61569.08,108194.34,102992.87,59287.188,65441.555,92276.86,93120.66,100695.93,63723.285,66320.43,95413.18,36920.5,38701.04,26612.566,36236.01,38763.445,54916.855,64341.46,61712.37,64882.56,60990.855,57194.664,70402.58,63205.91,68864.2,61678.387,66304.95,68224.67,61404.695,66688.68,66002.375,60441.42,70364.46
2314,658.2074_2.0498,658.2074439,2.049846,30048.068,53943.22,54568.562,30134.084,31651.117,55675.293,54713.176,54551.53,30967.621,33069.703,52371.79,NA,10764.163,10846.529,12892.214,11758.191,16731.123,22546.324,28461.799,30945.914,28463.963,28923.36,29191.107,30297.137,30138.145,26610.664,31229.76,29326.617,29886.572,29719.543,28238.91,29587.717,27940.643
2464,658.6766_2.1738,658.6766104,2.173791,46663.668,66403.8,64701.133,38166.145,40351.8,65017.008,64449.473,63654.758,38448.855,40603.7,64224.695,22069.146,23296.588,14361.931,22594.123,21599.06,41164.805,43640.453,37934.113,46118.117,39511.418,36031.477,43874.895,50119.047,43443.836,42262.04,43212.152,42846.633,39980.156,38757.48,41827.074,43712.336,41336.95
2318,659.2109_2.0499,659.2109041,2.0498745,8285.547,15069.873,15546.841,8177.395,9087.695,17238.635,15800.2705,15461.845,8220.878,9009.634,16126.148,2895.2227,3468.9753,3119.202,3843.1665,3487.409,5215.001,NA,6770.0693,8022.7524,8244.9375,8129.1787,8293.003,8049.356,8074.068,7914.1484,8031.1436,8634.121,8125.713,8555.642,7583.8604,7771.03,7924.137
2312,660.1586_2.0498,660.1585699,2.0498054,62801.38,108445.34,106813.414,63403.48,69981.234,117804.7,106019.22,106100.7,69599.62,70290.766,102324.66,30489.17,31139.723,31773.887,31224.55,31949.547,41792.96,58999.766,64817.656,62530.375,58250.8,58438.168,65196.414,63303.688,66078.484,60638.406,62932.316,63466.5,63701.02,64991.914,61171.992,60140.867,55802.207
3485,661.087_2.7651,661.0869923,2.7651076,6156.643,8661.024,9760.535,5603.386,6351.298,9763.915,7992.1616,8870.704,4186.627,7660.11,8662.6,1317.3701,1385.0015,1536.0922,1534.2607,1723.6721,1946.817,2016.5768,5243.7373,7172.1606,4571.102,4744.087,3592.6167,3212.0034,4106.2583,5851.1274,5477.949,6309.222,7319.596,6825.104,7041.725,5831.565,5745.0254
2347,661.0872_2.0718,661.0871859,2.0718222,21627.719,29990.615,27336.078,16005.551,20136.414,29429.92,28998.05,28396.32,20856.646,20668.07,30568.205,1660.8374,1247.5627,4309.9395,2706.533,2032.0267,3573.0664,5524.255,19373.668,17425.043,18694.256,19230.523,5808.205,4996.0396,4806.9155,19236.877,19144.418,19053.719,18817.729,19004.09,17960.236,19885.594,16493.299
2803,661.0873_2.3081,661.0873288,2.3080933,43093.36,62076.8,64024.46,44715.348,45767.734,61582.168,64367.312,66031.89,47618.402,47779.133,58763.715,6768.4126,4308.3525,6909.7827,7291.0454,4834.8228,10434.128,18509.736,45464.77,41025.445,43190.902,42125.56,19148.506,20075.668,18785.459,42979.477,45293.742,42241.316,39672.395,41809.215,43244.92,42982.598,41665.92
2920,661.1377_2.3877,661.1377386,2.3876996,10275.332,9013.856,7779.0767,9065.184,9667.604,10465.448,10967.3955,9051.688,10598.358,9013.559,8740.535,4533.0186,5960.941,6800.486,5764.9053,5454.662,6593.988,6766.6,9311.068,8940.928,9643.767,10971.924,8578.864,10269.555,7658.193,6678.414,6931.485,8569.404,9898.046,8770.767,10007.174,8409.317,9147.853
3377,661.1416_2.735,661.1415826,2.735021,2442.025,2047.0916,2196.7935,NA,1314.4517,2521.9001,2560.3718,2117.0713,2038.8728,1612.838,2274.8003,10617.906,12409.673,10875.391,10523.433,9978.205,8948.448,7196.443,3002.6387,3302.1008,2565.3599,3127.368,7164.9014,4677.3706,6489.7573,2681.8472,2906.5469,2549.5837,3509.1348,2899.6472,2676.3591,2806.465,2813.986
3113,661.1538_2.4759,661.1537683,2.4758797,14352.072,12439.666,9726.872,11236.019,11003.65,12367.929,11734.001,11929.407,12928.166,10597.94,10358.542,7450.2954,6928.504,6101.9526,7628.7583,7877.817,7566.921,9951.864,11205.327,13106.191,12632.503,10896.317,10753.422,9068.089,12289.592,8327.075,10067.082,10223.443,10928.056,12358.857,11132.152,10293.776,10974.459
2308,661.1594_2.0493,661.1593657,2.049342,16469.748,26326.736,24878.371,15086.892,17987.223,26913.234,25675.719,24642.055,17753.492,18284.863,28397.709,6654.433,8016.687,6821.9663,10250.968,7970.0107,11982.69,18555.94,14607.179,12265.776,19607.006,18146.738,16539.012,17286.537,17620.648,15787.44,15530.777,17380.57,17215.377,16119.76,16318.333,18020.979,15708.07
4222,661.2287_3.6787,661.2287212,3.678674,4271.0835,15092.568,14886.023,3244.08,4637.8076,12460.432,12465.061,12566.979,4429.464,4436.251,12601.176,2045.4901,1967.2972,1569.278,1426.1724,1190.4509,1244.6097,1374.6371,4425.5405,3718.4578,3620.7393,4380.4854,1949.8727,1718.3903,1889.5771,3947.0613,2725.2583,3892.1045,3011.2593,4506.735,4551.018,3831.048,3949.3975
2350,662.0904_2.0715,662.0904428,2.0714948,7869.462,9668.594,9712.959,7598.723,8045.011,9846.534,11382.553,11525.971,8703.013,9077.663,10254.223,NA,NA,1149.1498,NA,1313.0287,1615.2603,2412.7595,6067.119,6157.5674,6205.127,5731.925,2258.172,3560.2004,1997.0854,7316.8354,5411.991,6326.1475,6095.6284,5997.2017,6643.8887,8081.9067,6623.9385
3811,663.1014_3.0626,663.1014433,3.0625608,11535.737,13308.716,12437.972,12867.593,13897.381,11680.956,12891.048,12240.194,13680.842,14780.525,11345.66,11112.564,10210.094,10446.761,10532.35,10568.181,10909.162,9894.82,10856.512,13731.329,12354.958,14835.822,14111.426,12535.511,10688.0205,12801.474,10776.706,11167.057,13315.998,12014.496,11623.963,11566.317,13637.181
3671,663.1288_2.9313,663.1288166,2.9312723,7435.435,7293.6753,8947.125,6397.2344,6020.835,6486.1064,8292.281,5662.662,7156.6465,7328.496,7449.503,3898.375,4562.5557,4193.89,3441.4048,3922.7168,5473.155,5992.7646,6688.811,7589.5054,7012.056,6304.2725,5782.179,6456.595,6544.8574,5916.076,6716.5054,5821.4614,7535.102,6890.491,7908.973,6833.876,7949.5903
3960,663.1314_3.176,663.131449,3.1760046,14423.17,12211.922,13868.235,13001.671,13414.862,13320.556,12991.35,14074.98,11862.458,11977.85,12005.622,7296.2256,6557.12,5500.508,5248.9053,7776.0674,5110.129,7787.293,14052.338,11565.753,11964.174,14009.556,9178.791,9769.993,10788.512,12730.373,14042.145,11473.202,14241.078,12869.278,15320.446,12352.885,12745.327
3428,663.1505_2.7226,663.1504656,2.7225816,15506.452,14425.536,18137.154,15129.652,14101.16,13568.355,15621.788,19859.92,14901.342,14496.395,15521.329,12032.753,15124.003,14896.086,12551.114,12301.703,14671.199,13459.58,14581.446,15176.15,13955.871,15927.026,12213.465,12389.834,14593.241,12497.787,12313.426,11327.318,15835.949,14562.683,14186.822,15204.705,17096.1
649,663.1983_0.3255,663.1982648,0.32545397,20639.566,31755.541,30960.945,20752.146,17903.422,29591.102,28700.662,29207.893,19774.451,20019.857,34235.766,16255.934,14567.577,13170.1,13686.851,10849.1,11981.283,15275.145,19768.72,27168.408,24676.324,23237.244,13407.976,9053.276,13785.344,25618.078,21978.92,20449.025,22456.34,25408.297,22106.742,19986.244,23985.568
3925,663.2665_3.164,663.2664573,3.1640246,1493.0205,18589.42,20852.943,1269.6017,1463.0574,21701.836,21142.701,18560.863,1361.8906,1898.3911,18362.12,NA,1328.5978,NA,NA,NA,1586.6674,1185.6528,3122.5007,3494.0537,4846.672,3190.6296,2182.7905,2950.2705,1761.8127,3832.2454,3411.5005,3738.1738,2869.0488,3972.5696,2974.1855,3026.0151,3078.6128
3734,665.1466_2.9748,665.1466024,2.9748428,12622.145,15271.22,15346.826,12290.679,14355.539,13962.356,15137.4795,13296.223,11948.648,12254.262,13351.235,5975.111,6987.4365,7198.221,5977.123,9596.338,7085.6855,9704.9795,13467.947,12719.048,11190.716,13793.091,8750.461,14321.1,9491.843,11134.178,12766.858,10817.834,11002.601,11959.282,11927.167,12208.723,15730.396
1943,665.1487_1.6637,665.1486544,1.6637051,10174.261,11543.19,15711.695,10045.146,11884.073,14689.498,15333.301,12594.682,13263.474,11611.353,11373.232,5388.35,4259.9146,5790.1226,5179.6035,4662.019,6272.6616,6310.7363,9831.194,10354.806,9788.536,9952.07,8875.606,8684.201,8503.422,10403.012,11131.827,13059.192,14465.966,10081.557,9822.513,8635.277,10321.93
3351,665.172_2.6426,665.1720139,2.6426272,8809.634,8860.533,9419.314,8261.667,9087.083,8759.348,10513.458,10075.793,9134.688,11485.586,9389,5050.001,6678.179,6253.748,6744.2856,6979.1636,5793.99,8794.078,8350,8325.129,7369.6187,8383.605,7961.445,8102.8335,8386.108,7327.0923,7583.1626,8206.879,7588.018,7930.8867,7769.2954,7956.204,9682.145
681,665.2127_0.3243,665.2127133,0.3242959,6223.885,8142.017,8997.238,6738.407,6571.8926,9752.776,8753.102,9885.132,6534.9863,7328.6973,8517.893,5717.209,7385.19,5624.7866,6866.698,5644.82,6526.5674,5888.5327,7905.435,7198.1074,7835.813,9229.677,5259.881,5430.0244,5947.018,8465.802,6844.019,6952.9316,7568.202,8819.6455,9263.049,8533.06,9012.86
3702,665.3859_2.9516,665.38592,2.9515522,8405.364,6978.105,7607.81,6792.893,6353.063,6967.458,8565.834,8536.175,8536.256,6644.9795,6285.692,7332.401,7340.682,6510.715,5302.673,7040.4644,5493.305,6153.0454,8433.276,6844.5005,7195.6826,6635.3643,6305.3086,5614.417,8141.8794,6441.424,7099.2144,6394.1577,6616.255,6773.2207,7553.093,6425.7935,7103.8447
5340,665.3901_5.8624,665.3901021,5.8623605,8195.755,5759.9014,5783.802,5691.2,7535.254,5470.0005,6097.7246,9974.626,9873.648,6505.089,6195.3076,7029.209,6286.8203,5239.609,5591.8325,6985.5713,3710.2031,5884.653,6684.8022,5546.019,7095.2324,5746.6514,7748.0073,5909.741,4354.791,7007.8955,6850.187,5589.923,6032.459,7857.7505,6600.0493,6289.194,6014.839
2795,667.0296_2.3082,667.0295588,2.3082092,7519.445,8214.3955,9408.163,8191.204,8592.371,8754.514,9279.694,7508.5117,7218.0635,9496.167,10490.332,1296.4917,NA,1548.5387,1501.2167,1307.0428,2624.9028,4165.3906,9268.258,8706.471,7433.2197,8355.134,3856.3335,3948.111,3299.1665,8683.611,7806.3057,8453.028,7725.157,5408.6987,6921.9346,7682.627,6961.225
3862,667.1404_3.0653,667.1404028,3.065343,13206.319,10202.531,13819.124,12143.239,12070.706,12840.163,11144.39,11371.232,11235.408,11054.896,11370.587,11354.405,9900.4375,11555.878,12791.175,11706.986,11084.055,10895.134,13347.028,13194.941,10165.412,10689.79,12354.931,11909.16,13014.208,12972.504,13246.424,12072.046,12804.623,12066.535,12366.06,12811.1875,10677.925
887,669.0557_0.41,669.0557423,0.4100437,7338.8394,5742.032,5738.011,5415.1514,4760.028,5227.268,7986.075,7182.066,5320.332,5603.8213,6631.616,6643.1924,5600.8857,5320.754,6788.302,4461.3403,6722.129,5441.252,7537.362,5568.996,5863.3774,8092.1714,5080.9243,5085.3438,5262.2695,6278.701,6328.3423,6646.41,6883.8516,6259.996,5979.106,5977.0664,7125.5425
3413,669.0952_2.7226,669.0951672,2.7225819000000002,8863.444,7119.3066,6625.1265,7282.353,8654.187,8559.388,8967.682,7936.003,8122.1323,8791.043,6750.086,7159.5933000000005,6872.3076,7436.03,8888.473,8010.901,8224.32,8005.4707,8215.282,7604.132,6717.5723,7683.9136,8092.7627,8292.631,7099.107,6807.601,8036.431,8547.114,7845.333,7964.669,7391.201,10273.296,7556.338
865,670.9256_0.4228,670.9256343,0.42279002,9898.809,4539.4897,5734.335,8448.068,8001.9023,6420.9814,5275.367,7969.6055,10633.662,9721.81,5652.6587,7195.3657,7478.915,7132.7925,6575.9365,7560.7505,8151.156,7546.637,7504.3867,6686.2075,8341.677,6866.6,7338.1255,7791.228,7486.29,8307.967,6953.231,8579.921,7336.761,7620.7393,7400.152,8287.345,10211.17
3841,671.1035_3.0619,671.1034854,3.061866,8065.433,8128.669,9316.002,7346.955,8163.2534,9262.046,6998.089,8348.675,8020.8,7552.344,7004.613,6233.6055,6740.2065,5831.5483,5358.496,8896.822,7060.309,6818.653,7725.99,7172.071,8193.001,8140.6875,9032.083,5903.159,8024.882,8959.916,7274.005,7662.0234,10009.544,6914.041,7022.027,9232.345,7764.7734
3828,672.1779_3.0616,672.1779069,3.0616345,134763.77,137462.31,124766.54,115053.6,131795.86,118410,122078.055,133235.8,136627.5,118642.13,121603.734,82501.52,89682.15,84902.625,82304.75,81483.164,71485.85,109147.4,112112.63,107565.44,130893.8,132675.39,109297.05,91808.27,90985.69,115633.28,106096.586,104344.88,132926.72,107347.984,127198.4,125055.76,131448.98
2303,673.1195_2.0466,673.1194757,2.0465598,10520.127,14479.6455,12542.828,13325.455,10769.294,12273.414,12374.013,14532.61,11415.031,11524.435,12900.879,6788.4146,8380.497,6434.0244,6353.352,8189.823,7315.0933000000005,10381.392,11495.092,10835.279,9409.276,10729.909,9129.658,9574.409,10452.383,12782.21,12102.636,10825.977,10418.886,12030.869,13524.329,9969.526,12046.0205
3397,673.144_2.6989,673.1440173,2.6989374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1322.269,19259.672,19178.58,20591.838,18567.67,20138.303,16023.581,10100.383,4807.8887,4560.3096,5404.658,4067.574,8032.388,7072.2886,11012.232,4330.6133,3589.226,4600.4995,3895.9312,3478.0425,4590.611,4752.5312,3774.321
2197,674.1513_1.9187,674.1513009,1.9187443,2273,NA,1179.2858,1607.0958,1817.6658,NA,NA,NA,2593.7756,2121.6277,NA,19389.861,22022.822,14636.515,19164.316,15065.461,6956.1714,7798.8125,4165.5356,3902.2856,2888.7817,3606.1384,3970.1853,3241.4404,4081.3079,3621.7627,3043.968,2991.257,3402.2542,3079.438,4481.9873,4353.112,3135.447
2814,675.0321_2.3083,675.0320892,2.3082697,4538.232,7878.118,6897.5776,3342.5896,4320.444,7177.8667,6873.0146,5761.653,4676.335,4874.3633,7933.5747,NA,1224.1863,NA,NA,NA,1540.1316,2058.002,3878.9587,4785.437,4904.719,4546.421,2501.1248,2249.824,2409.5315,4066.6672,5651.1914,4161.2393,5252.2734,4982.0347,4412.835,3765.272,4128.902
2797,675.1103_2.3075,675.1102705,2.3075144,19818.201,32454.64,30917.703,23293.39,21325.537,32567.967,34730.594,33334.54,22435.25,23799.31,30883.396,2918.0166,2914.022,4548.561,3862.2314,2980.8196,5527.726,7835.347,21031.666,20295.602,21477.195,19987.543,10181.268,8478.572,10055.389,19769.68,19212.637,19331.098,22151.602,21577.184,22010.416,19442.41,20426.547
2341,675.1104_2.07,675.1103602,2.0699668,10883.711,13893.803,14377.316,8741.863,7780.868,13590.346,13255.596,14267.102,9126.921,9229.551,13060.941,1882.9204,1124.5474,1755.8138,1424.854,1219.8306,2007.0941,2940.84,8866.639,8097.0586,7634.9844,8175.5674,3360.1985,3219.9775,3206.4326,9334.89,8966.441,7716.885,8379.114,8329.967,8422.4,7588.089,7614.739
3685,675.131_2.9411,675.1309839,2.941123,10685.176,6035.244,7694.522,7851.3647,7466.5103,8510.202,8253.871,7614.356,8410.352,10348.042,7093.844,5722.3394,7606.1665,5634.207,4931.3022,6917.4873,4359.2554,5960.768,6706.708,7666.6777,8469.823,7626.992,5737.0176,5718.385,7291.786,8794.299,8016.3296,8681.003,7657.4385,7983.04,6659.0645,7243.6377,5774.875
3007,675.1924_2.4306,675.1923907,2.4305773,12307.647,18524.727,16912.14,8297.88,11577.96,14401.725,15853.911,14958.181,12204.138,12062.993,14891.451,1497.6298,NA,NA,NA,NA,NA,1626.7866,8790.469,9027.561,7814.4233,10010.002,1789.6484,2965.0315,1560.5776,11416.666,6670.5127,8339.929,7534.862,8443.523,8419.387,7820.669,7133.5977
3580,675.2078_2.8606,675.2078034,2.860588,22314.408,32584.219,34508.395,21336.994,20910.678,26554.701,25695.932,28594.914,21005.045,21587.643,35021.117,3929.9028,5006.4097,4420.4097,5223.767,4911.776,4476.002,7855.942,19251.553,18982.453,18162.709,18224.752,8349.927,8820.098,7990.084,20037.973,18159.34,18257.324,16391.781,19221.715,19813,20399.889,20747.7
3926,675.2078_3.1635,675.2078305,3.1634893,21247.414,41274.445,46934.76,23195.795,21145.92,33940.336,35160.977,34430.324,22641.932,22123.176,41421.78,4391.881,3605.9207,4648.4272,5500.337,5273.818,4551.667,9312.591,19822.033,19955.033,21166.75,19058.578,7691.7417,7102.426,11085.07,20011.102,20848.17,21055.041,19176.695,21202.057,23686.385,18522.793,19140.422
2455,676.1631_2.1729,676.163107,2.172864,8949.217,10148.785,11507.244,10802.023,9910.711,13400.661,15050.148,11532.311,8774.292,8256.264,9685.651,5054.1636,6599.6353,5100,5062.6543,5625.999,8166.3633,10636.64,8600.484,9581.969,8559.552,9996.81,8861.91,10936.277,8054.5537,10346.896,11620.698,8817.643,8909.805,9624.243,10150.622,8253.793,8780.729
3596,676.2112_2.8621,676.2112152,2.8620956,9519.78,13489.517,13330.412,6535.5806,7014.235,12659.425,12917.113,13674.526,8009.9053,8564.801,15644.906,2392.166,2136.0461,1850.5648,1795.8699,2746.7039,2729.1062,3241,6693.3994,9311.703,8242.498,8370.664,3653.716,3640.7263,4187.6646,8249.786,7755.558,8023.2524,7012.4854,6455.3555,9523.344,7644.8584,8338.169
2811,677.0581_2.3093,677.0581252,2.3093467,7926.751,8967.578,9613.268,7544.227,6409.685,8430.457,8933.597,8532.315,8060.834,7761.0386,9041.774,1252.022,NA,1686.1858,1420.8403,NA,2552.2014,3608.9917,6762.3965,7627.593,6439.9097,7929.1406,2456.3877,4014.8845,4050.464,7807.8237,4948.0127,7380.521,6092.4463,7709.1836,7038.0176,6181.9316,6310.6963
2335,677.0589_2.0715,677.0589089,2.0715044,5434.5596,7136.096,7360.7026,3920.3225,6444.314,7047,8492.248,6153.722,5651.893,5991.838,6958.3765,NA,NA,NA,NA,NA,1915.5006,1708.8583,5790.734,4630.172,5740.6465,5966.4214,1669.4792,2291.331,1925.2457,4027.49,4623.69,5015.0396,4367.1167,5339.6514,4459.649,3826.1895,4966.792
3680,677.1465_2.9329,677.1464508,2.9328945,8568.432,8044.031,11302.086,9633.125,8647.63,9231.584,8611.846,9346.783,8366.726,8253.97,9983.806,5811.4805,5860.431,7776.9067,8007.2407,7045.3687,5267.135,8254.017,8653.077,8273.448,8397.031,8763.633,7669.907,8683.451,7858.116,7527.858,9189.261,7672.859,7115.007,9549.054,8562.879,10047.191,7384
3937,677.1473_3.176,677.1472585,3.176004,13141.3125,15562.637,13631.569,11456.236,10395.048,12528.937,12320.395,11586.696,12334.036,12978.17,11300.472,3766.0205,4419.177,5793.6094,5056.7754,6034.8076,3813.302,6386.8022,10708.828,10066.028,10997.969,11861.248,8073.0205,7702.7847,7675.8833,10102.342,12996.279,9307.311,11256.603,11279.236,12459.133,12920.218,12426.957
2462,677.163_2.1729,677.1629774,2.1728654,4635.24,7155.653,8179.5703,3179.7695,5905.25,9041.975,8230.94,7050.5273,5169.206,3453.3333,6182.792,5842.809,3482.5854,3875.3809,4155.444,4182.6094,6472.196,7292.1953,5174.036,4879.403,5718.182,6300.329,6735.607,5164.006,6432.3555,4679.9517,5513.1143,4372.919,4842.5454,5823.173,4943.7505,3868.6328,4843.872
3855,677.1684_3.0636,677.1684033,3.0636034,39177.73,38319.57,42793.258,41051.27,40432.383,36074.523,37627.258,37360.797,40376.633,38014.95,37945.734,34482.27,38929.99,36571.453,38821.01,35540.215,39416.566,37807.45,38583.523,39482.47,38235.324,42385.004,36449.594,37147.742,42211.1,38828.062,39588.48,39623.89,37645.09,38326.87,41078.875,37689.21,41791.562
1100,677.1777_0.4942,677.1776619,0.49416944,119731.93,135683.5,154712.83,129796.78,123430.18,141153.28,132185.94,115201.6,132706.44,136041.83,134346.45,142447.83,108927.9,122304.1,137797.22,114366.95,136584.94,124377,144373.8,133114.38,136279.64,144649.84,78494.734,114095.01,132875.28,147706.81,157048.61,145902.12,170677.67,135196.22,151097,141020.83,148783.33
4183,677.2234_3.583,677.2233546,3.5829625,8100.3013,7691.603,10397.414,8896.752,9449.054,7319.3315,7138.3423,6448.3677,8181.4297,6444.1733,8602.252,2062.9304,2852.2622,2173.2686,2871.8525,2856.056,2246.2556,2452.1252,6584.676,7526.005,6508.066,5730.054,3448.135,4312.936,3818.9412,7310.3594,7021.6113,7426.7915,5905.7905,7377.126,6574.877,7288.3296,6658.825
2637,677.2297_2.2213,677.2296558,2.221301,15348.832,12727.342,13706.523,12237.162,13671.56,16087.017,14650.249,12669.491,13381.12,15429.593,16544.12,6975,7558.6694,7312.198,8412.153,9401.462,7109.447,8034.7583,13997.28,12820.427,13281.222,14974.974,9772.01,9870.831,8968.25,8772.969,13035.346,16047.876,13402.469,12846.426,11896.963,15440.311,14595.815
4323,677.3538_3.9976,677.3537502,3.997565,13145.08,13461.497,14149.013,11733.981,12282.031,14449.583,12734.82,13383.214,12294.103,11442.445,12287.762,12649.465,9077.33,12926.526,11324.837,8674.406,6637.662,7726.918,9990.484,11473.945,12118.68,11194.359,8263.781,7986.66,7926.47,11753.003,10366.122,12804.87,9177.3,11110.12,12370.4,12667.35,10839.077
3866,678.1711_3.0623,678.1711048,3.0623293,13265.68,17781.398,14406.725,15415.531,17274.227,13561.2295,13004.037,14366.066,14523.985,14177.8545,13844.54,12011.945,13740.654,14274.544,12909.713,13643.635,13178.982,13975.5205,15901.032,12350.138,14638.463,16717.143,14214.144,14175.557,14523.689,13877.926,14969.308,11746.229,12978.275,13902.155,12880.476,15070.959,14652.308
3421,679.1197_2.7223,679.1196915,2.7223492,61070.93,59862.793,64443.047,55914.426,54258.97,57793.895,60475.4,55030.23,62764.938,54545.53,58643.543,45380.895,50592.48,49345.125,54887.26,49910.508,57861.83,53930.406,55795.684,60007.707,55378.684,57048.56,56678.91,48164.223,56258.168,57751.06,56821.38,52263.7,58028.49,54012.98,57247.547,58747.62,57547.785
3839,679.1461_3.0621,679.1461455,3.0620985,34513.797,33953.246,36447.883,32907.91,33404.504,31264.904,30284.594,32620.693,37893.566,37802.156,34023.918,25865.34,29754.686,30156.67,25066.143,25471.498,23671.094,32103.52,35354.15,32887.14,30474.402,32102.441,32881.375,31881.227,28343.363,32387.146,32655.941,31351.697,36989.473,33854.645,29840.053,30898.973,35112.19
3823,679.1684_3.0638,679.1684459,3.063836,5889.2695,6687.1714,6383.2783,4856.361,7394.8647,8285.383,6828.5713,6502.904,5642.669,9989.331,6894.6353,5912.126,8334.293,6387.522,5891.267,6294.681,5281.278,8865.248,7221.03,8289.273,8241.462,6589.173,7816.2593,7364.0337,8645.599,7182.1787,8534.8125,6811.211,8925.063,9078.357,6334.4907,7776.1562,7026.9404
2089,679.1722_1.7959,679.1722472,1.7959208,13309.298,11869.228,11607.567,10601.966,12213.712,12358.042,12944.406,11289.935,9504.522,12258.359,13435.004,8577.195,8317.501,8672.456,9017.445,8258.601,9669.074,11438.337,11460.6,11031.518,9800.929,11284.024,11699.786,8778.836,9748.404,10513.437,11745.23,11557.793,11007.4,10088.984,9596.674,9865.282,11536.965
2315,680.1366_2.0499,680.1365812,2.049921,23760.256,30162.908,33446.54,21173.723,22859.508,34137.71,34833.305,34450.6,24136.098,21448.564,32379.918,13499.378,13634.829,11055.754,11524.598,12834.727,14702.421,20173.516,24401.584,24352.291,23247.232,20702.943,22003.64,22381.03,22784.53,24278.96,22557.568,24893.465,20661.701,23829.453,20216.445,22516.512,25124.428
